location_id	address_1	address_2	city	state	zip	county	location_source_value	country_concept_id	country_source_value	latitude	longitude
498							W01000540			52.266424456215994	-4.187796350798012
499							W01000541			52.105161790512646	-4.187779562011862
500							W01000542			52.29211640165049	-3.8550458870287985
501							W01000543			52.40882545786227	-3.8324606688858407
502							W01000545			52.136043318756506	-4.446753854915854
503							W01000546			52.0793561523161	-4.60203365525714
504							W01000547			52.11745756843516	-4.626690928807259
505							W01000548			52.444729874909	-4.038030585632754
506							W01000549			52.43553227731358	-3.956850517254675
507							W01000550			52.2128434258009	-3.85731375965562
508							W01000551			52.09020903401476	-4.399815639827392
509							W01000552			52.350741731095965	-3.975734940420821
510							W01000553			51.75006339319894	-4.65979109070852
511							W01000554			51.73143085664189	-4.934586751508237
512							W01000555			51.83473793796527	-5.019429110822466
513							W01000556			51.83604060924137	-5.083976221130119
514							W01000557			51.69771489277846	-4.821643148041009
515							W01000558			52.04074897690213	-4.626636985612753
516							W01000559			51.98846216373348	-4.571834343696668
517							W01000560			51.98891701646338	-4.723242429338183
518							W01000561			51.95018841347868	-4.62515776150076
519							W01000562			51.95702938314674	-4.88646536620444
520							W01000563			51.73116725159415	-4.784617516150773
521							W01000564			51.71982855248024	-4.730457877579419
522							W01000565			51.99504843627227	-4.966987549019769
523							W01000566			51.99090777577034	-4.9844197359606675
524							W01000567			52.006654114327475	-4.997069994993732
525							W01000569			51.81053465172895	-4.981608557901137
526							W01000570			51.80296147625956	-4.985089636157133
527							W01000571			51.798646791577774	-4.988462931108505
528							W01000572			51.80946295789385	-4.961696803185678
529							W01000573			51.793832695920635	-4.981868954557185
530							W01000574			51.647474937206255	-4.989539345432719
531							W01000575			51.762074467240225	-5.020285650209233
532							W01000576			51.74349692189727	-4.73895635607383
533							W01000577			51.798933068530125	-4.680058662624893
534							W01000578			51.681089441164026	-4.8724135099341845
535							W01000579			51.901215286297344	-5.009734704030152
536							W01000580			51.76060957737217	-4.941865174551911
537							W01000581			51.93532251029115	-5.115031337164161
538							W01000582			51.909775104435525	-4.7662147620669675
539							W01000583			51.86053723862544	-4.730572429140522
540							W01000584			51.665358358073284	-4.794076472100617
541							W01000585			51.78552499087035	-4.832502428876456
542							W01000586			51.78351272909786	-4.973965473366803
543							W01000587			51.71197584151066	-5.0304283052204175
544							W01000588			51.71490899578308	-5.007514006578636
545							W01000589			51.713241912435294	-5.047167332826047
546							W01000590			51.70977185310119	-5.046432806576072
547							W01000591			51.71998993889909	-5.059549668552686
548							W01000592			51.712271539429416	-5.05858071334898
549							W01000594			51.71925340807912	-5.03593123321209
550							W01000595			51.799386396069934	-4.743249701628111
551							W01000596			51.78723288614548	-4.7454065320789365
552							W01000597			52.004620514863035	-4.840786014325822
553							W01000598			51.713913539764306	-4.948871712525454
554							W01000599			51.720235881698535	-4.977639771999681
555							W01000600			51.69435275734602	-4.94243386119021
556							W01000601			51.69191149494176	-4.92470090720991
557							W01000602			51.698930602697196	-4.933995344053884
558							W01000603			51.691878279192764	-4.952194960210157
559							W01000604			51.683939405754394	-4.941129924002369
560							W01000605			51.68624716387548	-4.958598840625356
561							W01000606			51.67339415365122	-4.929233236944081
