location_id	address_1	address_2	city	state	zip	county	location_source_value	country_concept_id	country_source_value	latitude	longitude
432							S01013913			57.295539818599146	-2.3703400903698713
433							S01013914			57.28260785407659	-2.4042965850643565
434							S01013915			57.29480745191248	-2.4039990158133397
435							S01013916			57.29452747774916	-2.3601255256397313
436							S01013917			57.29487933961915	-2.36271742600511
437							S01013918			57.254703207342764	-2.429830532860653
438							S01013919			57.305854661230626	-2.4716058980394147
439							S01013920			57.34409972262073	-2.47505349557105
440							S01013921			57.34432686861541	-2.541166709506685
441							S01013922			57.22822205745534	-2.348265394150006
442							S01013923			57.23248745862877	-2.355229546442701
443							S01013924			57.233880098766264	-2.345485871723391
444							S01013925			57.234806250610056	-2.34188318324902
445							S01013926			57.23536323772929	-2.354809859900769
446							S01013927			57.216582144785484	-2.375542178496961
447							S01013928			57.23841482228725	-2.3493552613461923
448							S01013929			57.26894115736637	-2.303680768827947
449							S01013930			57.20748192751265	-2.2874193719492713
450							S01013931			57.20731933583905	-2.2916888523407355
451							S01013932			57.21151969134328	-2.289420659067846
452							S01013933			57.21105637626687	-2.2838380375582434
453							S01013934			57.204065196679	-2.2848770840348003
454							S01013935			57.20553849727261	-2.3183905561724107
455							S01013936			57.16244083677599	-2.283599524749099
456							S01013937			57.1585391773643	-2.2769074540392653
457							S01013938			57.14154075812905	-2.3231295079232472
458							S01013939			57.15794763215751	-2.3035348582640496
459							S01013940			57.15749420788897	-2.28225572276213
460							S01013941			57.158546598425836	-2.3120533762050197
461							S01013942			57.15572351709269	-2.274621747996536
462							S01013943			57.15304068731013	-2.273196879232851
463							S01013944			57.150899585290865	-2.2866845673574705
464							S01013945			57.15257161000116	-2.2977717896086935
465							S01013946			57.15606919230745	-2.2925928848009276
466							S01013947			57.15476064936257	-2.2874087194520314
467							S01013948			57.15084975487968	-2.292716893682433
468							S01013949			57.15388619674684	-2.303997392918077
469							S01013950			57.14838410013888	-2.3021342180995155
470							S01013951			57.15100334175101	-2.3110641719885407
471							S01013952			57.15045631387777	-2.3070268173746125
472							S01013953			57.1552507127923	-2.300636519795563
473							S01013954			57.27183251374298	-2.170833241324658
474							S01013955			57.26813387321909	-2.1940451430340238
